버스정류장명,정류장번호,도로명주소,지번주소,위도,경도,기준일
금창리,38012,,강원특별자치도 원주시 신림면 신림리  413,37.24156,128.063807,2024-03-31
도용,38013,,강원특별자치도 원주시 신림면 송계리 701,37.269456,128.195154,2024-03-31
두학교앞,38014,강원특별자치도 원주시 신림면 도원운학로 1007,강원특별자치도 원주시 신림면 송계리 345,37.296793,128.194279,2024-03-31
뒷담마을,38015,,강원특별자치도 원주시 신림면 신림리 767,37.23156,128.076451,2024-03-31
마지,38016,,강원특별자치도 원주시 신림면 신림리 165,37.238901,128.088239,2024-03-31
물안동,38017,,강원특별자치도 원주시 신림면 황둔리 1727,37.251594,128.127258,2024-03-31
물안동,38018,,강원특별자치도 원주시 신림면 황둔리 1593,37.251635,128.133605,2024-03-31
물안동,38019,강원특별자치도 원주시 신림면 신림황둔로 602,강원특별자치도 원주시 신림면 황둔리 1951,37.251501,128.133643,2024-03-31
미내골,38020,,강원특별자치도 원주시 신림면 성남리  산 178,37.277323,128.082117,2024-03-31
방학동,38021,,강원특별자치도 원주시 신림면 구학리 291,37.210631,128.062426,2024-03-31
본동,38022,강원특별자치도 원주시 신림면 성남로 293,강원특별자치도 원주시 신림면 성남리 657,37.269988,128.082551,2024-03-31
본동,38023,,강원특별자치도 원주시 신림면 성남리  395,37.259201,128.082984,2024-03-31
사림,38024,,강원특별자치도 원주시 신림면 용암리  1018,37.209459,128.080835,2024-03-31
석기동,38025,,강원특별자치도 원주시 신림면 황둔리 1724,37.252405,128.120517,2024-03-31
선학동,38026,,강원특별자치도 원주시 신림면 구학리  26,37.210282,128.068843,2024-03-31
섬안이,38027,강원특별자치도 원주시 신림면 송계로 391,강원특별자치도 원주시 신림면 송계리 335,37.294065,128.199206,2024-03-31
성남1리,38028,,강원특별자치도 원주시 신림면 성남리  63,37.249176,128.100813,2024-03-31
즐개들,38029,,강원특별자치도 원주시 신림면 황둔리 333,37.261944,128.189678,2024-03-31
성남1리,38030,,강원특별자치도 원주시 신림면 성남리  101,37.249621,128.095924,2024-03-31
성남1리,38031,강원특별자치도 원주시 신림면 신림황둔로 119-16,강원특별자치도 원주시 신림면 신림리 979,37.245419,128.087831,2024-03-31
성남골,38032,,강원특별자치도 원주시 신림면 성남리 156,37.248624,128.084811,2024-03-31
성남종점,38033,,강원특별자치도 원주시 신림면 성남리 902,37.28002,128.085936,2024-03-31
성황림,38034,,강원특별자치도 원주시 신림면 성남리 536,37.266576,128.083524,2024-03-31
소야,38035,,강원특별자치도 원주시 신림면 황둔리 575,37.254481,128.176744,2024-03-31
송계1리,38036,,강원특별자치도 원주시 신림면 송계리  산 19,37.2658,128.205454,2024-03-31
신림,38037,,강원특별자치도 원주시 신림면 신림리 605,37.221401,128.086629,2024-03-31
신림삼거리,38038,,강원특별자치도 원주시 신림면 신림리 693,37.229578,128.081729,2024-03-31
신림3리,38039,,강원특별자치도 원주시 신림면 신림리 471,37.234806,128.071557,2024-03-31
신림면사무소,38040,,강원특별자치도 원주시 신림면 신림리 698,37.22998,128.079541,2024-03-31
신림면사무소,38041,,강원특별자치도 원주시 신림면 신림리 712,37.229988,128.080197,2024-03-31
신림복지회관,38042,강원특별자치도 원주시 신림면 제원로 1423,강원특별자치도 원주시 신림면 신림리 946,37.226531,128.083499,2024-03-31
신림삼거리,38043,,강원특별자치도 원주시 신림면 신림리 697,37.230063,128.081949,2024-03-31
신림역,38044,,강원특별자치도 원주시 신림면 용암리 580,37.217105,128.090024,2024-03-31
신림중학교,38045,,강원특별자치도 원주시 신림면 신림리 543,37.232171,128.083556,2024-03-31
신림중학교,38046,,강원특별자치도 원주시 신림면 신림리 125,37.23254,128.083424,2024-03-31
신목,38047,,강원특별자치도 원주시 신림면 황둔리 377,37.260861,128.187104,2024-03-31
신목정,38048,,강원특별자치도 원주시 신림면 황둔리 361,37.259406,128.184564,2024-03-31
신목정,38049,강원특별자치도 원주시 신림면 신림황둔로 1164,강원특별자치도 원주시 신림면 황둔리 1895,37.259326,128.184669,2024-03-31
싸리치,38050,,강원특별자치도 원주시 신림면 성남리  48,37.249161,128.101385,2024-03-31
싸리치재,38051,,강원특별자치도 원주시 신림면 성남리 129,37.24665,128.088714,2024-03-31
싸리치재,38052,,강원특별자치도 원주시 신림면 성남리  1063,37.246754,128.088678,2024-03-31
아랫당숲,38053,,강원특별자치도 원주시 신림면 성남리  290,37.256703,128.082506,2024-03-31
아랫당숲,38054,,강원특별자치도 원주시 신림면 성남리 261,37.256463,128.08261,2024-03-31
언당,38055,강원특별자치도 원주시 신림면 신림황둔로 187-1,강원특별자치도 원주시 신림면 신림리 948,37.245606,128.087714,2024-03-31
언당,38056,강원특별자치도 원주시 신림면 신림황둔로 119-16,강원특별자치도 원주시 신림면 신림리 979,37.243565,128.087837,2024-03-31
용암,38057,,강원특별자치도 원주시 신림면 용암리 542,37.212566,128.088797,2024-03-31
용암3리,38058,강원특별자치도 원주시 신림면 연봉정길 22,강원특별자치도 원주시 신림면 용암리 1017,37.204178,128.097526,2024-03-31
용암리,38059,,강원특별자치도 원주시 신림면 용암리 507,37.213931,128.091537,2024-03-31
윗버등,38060,강원특별자치도 원주시 신림면 성남로 345,강원특별자치도 원주시 신림면 성남리 844,37.27437,128.080684,2024-03-31
유치,38061,,강원특별자치도 원주시 신림면 송계리 385,37.281546,128.201204,2024-03-31
작은거무네,38062,,강원특별자치도 원주시 신림면 금창리 359,37.251655,128.052617,2024-03-31
작은거무네,38063,,강원특별자치도 원주시 신림면 금창리 산44,37.251636,128.052266,2024-03-31
재사,38064,,강원특별자치도 원주시 신림면 황둔리 984,37.247286,128.164079,2024-03-31
창촌,38065,,강원특별자치도 원주시 신림면 황둔리 1555,37.250375,128.141315,2024-03-31
치골,38066,,강원특별자치도 원주시 신림면 송계리  858,37.26643,128.193756,2024-03-31
치골,38067,,강원특별자치도 원주시 신림면 송계리  862,37.266601,128.193729,2024-03-31
치악재정상,38068,,강원특별자치도 원주시 신림면 금창리  519,37.257221,128.045126,2024-03-31
치악재정상,38069,,강원특별자치도 원주시 신림면 금창리 531,37.257943,128.042482,2024-03-31
치악휴게소,38070,,강원특별자치도 원주시 신림면 금창리 548,37.25393,128.047514,2024-03-31
치악휴게소,38071,,강원특별자치도 원주시 신림면 금창리  551,37.253665,128.048007,2024-03-31
평촌,38072,강원특별자치도 원주시 귀래면 귀문로 504,강원특별자치도 원주시 귀래면 귀래리 1332,37.222215,127.864031,2024-03-31
평촌,38073,강원특별자치도 원주시 신림면 신림황둔로 1060,강원특별자치도 원주시 신림면 황둔리 1922,37.24884,128.153862,2024-03-31
평촌,38074,,강원특별자치도 원주시 신림면 황둔리 1335,37.249131,128.15002,2024-03-31
평촌,38075,강원특별자치도 원주시 신림면 신림황둔로 709,강원특별자치도 원주시 신림면 황둔리 1947,37.249286,128.150052,2024-03-31
평촌,38076,,강원특별자치도 원주시 귀래면 귀래리  1268,37.221845,127.864298,2024-03-31
황둔,38077,,강원특별자치도 원주시 신림면 송계리 658,37.261986,128.192887,2024-03-31
흑천동,38078,,강원특별자치도 원주시 신림면 금창리  84,37.248988,128.05563,2024-03-31
흑천동,38079,,강원특별자치도 원주시 신림면 금창리 87,37.24902,128.055911,2024-03-31
KBS방송국,51001,,강원특별자치도 원주시 원동 79,37.346884,127.952341,2024-03-31
강원감영,51002,,강원특별자치도 원주시 일산동 50,37.348795,127.949809,2024-03-31
중앙동주민센터,51003,,강원특별자치도 원주시 학성동 202,37.353321,127.948629,2024-03-31
지하상가사거리,51004,강원특별자치도 원주시 원일로 146-1,강원특별자치도 원주시 중앙동 276,37.351845,127.948371,2024-03-31
평원로중앙시장,51005,강원특별자치도 원주시 강변로 531,강원특별자치도 원주시 평원동 134,37.350923,127.951069,2024-03-31
풍물시장,51006,강원특별자치도 원주시 강변로 531,강원특별자치도 원주시 평원동 134,37.348654,127.953219,2024-03-31
KBS방송국,52001,,강원특별자치도 원주시 원동   153,37.346003,127.951672,2024-03-31
원동사거리,52002,강원특별자치도 원주시 무실로 39,강원특별자치도 원주시 원동 377,37.3469,127.948304,2024-03-31
원동사거리,52003,,강원특별자치도 원주시 일산동 14,37.346923,127.947949,2024-03-31
원주교오거리,52004,,강원특별자치도 원주시 인동 38,37.347086,127.953812,2024-03-31
원주문화원,52005,,강원특별자치도 원주시 원동   18,37.346303,127.950257,2024-03-31
한주아파트,52006,,강원특별자치도 원주시 일산동 326,37.344789,127.943877,2024-03-31
한주아파트,52007,,강원특별자치도 원주시 일산동   360,37.344705,127.94408,2024-03-31
금대로남부시장,53001,강원특별자치도 원주시 치악로 1828,강원특별자치도 원주시 개운동 417,37.342032,127.955533,2024-03-31
덕산아파트,53002,강원특별자치도 원주시 치악로 1828,강원특별자치도 원주시 개운동 417,37.341116,127.95695,2024-03-31
덕산아파트,53003,강원특별자치도 원주시 치악로 1828,강원특별자치도 원주시 개운동 417,37.341234,127.956666,2024-03-31
롯데시네마,53004,,강원특별자치도 원주시 단구동 1591,37.331001,127.949151,2024-03-31
반곡교,53005,강원특별자치도 원주시 반곡길 17,강원특별자치도 원주시 개운동 2,37.340268,127.964468,2024-03-31
반곡교,53006,,강원특별자치도 원주시 개운동   10,37.340282,127.964182,2024-03-31
벽산블루밍아파트,53007,,강원특별자치도 원주시 반곡동   1798,37.338347,127.965628,2024-03-31
벽산블루밍아파트,53008,,강원특별자치도 원주시 반곡동   1801,37.338851,127.965893,2024-03-31
상지여중,53009,,강원특별자치도 원주시 개운동   419,37.3414,127.960839,2024-03-31
세경2차아파트,53010,,강원특별자치도 원주시 개운동   203,37.339228,127.962742,2024-03-31
세경아파트,53011,,강원특별자치도 원주시 개운동 218,37.339697,127.962952,2024-03-31
원마트,53012,,강원특별자치도 원주시 개운동   453,37.335236,127.949575,2024-03-31
원마트,53013,,강원특별자치도 원주시 개운동   453,37.335196,127.949792,2024-03-31
원주고 동문회관,53014,,강원특별자치도 원주시 개운동   419,37.341608,127.96172,2024-03-31
원주고등학교,53015,강원특별자치도 원주시 치악로 1828,강원특별자치도 원주시 개운동 417,37.339403,127.956215,2024-03-31
원주고등학교,53016,강원특별자치도 원주시 치악로 1828,강원특별자치도 원주시 개운동 417,37.339398,127.956025,2024-03-31
원주의료원,53017,,강원특별자치도 원주시 개운동   453,37.333426,127.947647,2024-03-31
사랑간호데이케어센터,53018,,강원특별자치도 원주시 개운동   453,37.333413,127.952012,2024-03-31
한신1차아파트,53019,,강원특별자치도 원주시 개운동   453,37.331206,127.949174,2024-03-31
젊음의광장사거리,53020,,강원특별자치도 원주시 개운동 434,37.33486,127.948635,2024-03-31
구곡현대아파트,54001,,강원특별자치도 원주시 단구동 1591,37.328883,127.945378,2024-03-31
원일로남부시장,54002,강원특별자치도 원주시 치악로 1828,강원특별자치도 원주시 개운동 417,37.343206,127.954871,2024-03-31
남원로남부시장,54003,강원특별자치도 원주시 남원로 666,강원특별자치도 원주시 명륜동 303,37.341955,127.954521,2024-03-31
남원로남부시장,54004,,강원특별자치도 원주시 명륜동 90,37.342127,127.954344,2024-03-31
단구2차아파트,54005,,강원특별자치도 원주시 명륜동   375,37.330932,127.946321,2024-03-31
단구은행아파트,54006,강원특별자치도 원주시 남원로527번길 23,강원특별자치도 원주시 명륜동 480,37.332699,127.944523,2024-03-31
단구은행아파트,54007,강원특별자치도 원주시 남원로527번길 30,강원특별자치도 원주시 명륜동 474,37.332785,127.94472,2024-03-31
대림아파트,54008,,강원특별자치도 원주시 단구동 1591,37.330202,127.946205,2024-03-31
대성현대아파트,54009,,강원특별자치도 원주시 개운동   372,37.34,127.952806,2024-03-31
대성현대아파트,54010,강원특별자치도 원주시 남원로 639,강원특별자치도 원주시 개운동 280,37.340164,127.952673,2024-03-31
도영쇼핑,54011,,강원특별자치도 원주시 명륜동   375,37.333951,127.943394,2024-03-31
도영쇼핑,54012,,강원특별자치도 원주시 명륜동   375,37.334044,127.943294,2024-03-31
동보노빌리티입구,54013,,강원특별자치도 원주시 명륜동 851,37.323201,127.939974,2024-03-31
명륜2동주민센터,54014,,강원특별자치도 원주시 명륜동 851,37.329869,127.9433,2024-03-31
명륜2동주민센터,54015,강원특별자치도 원주시 한지공원길 25-20,강원특별자치도 원주시 명륜동 850,37.330092,127.942825,2024-03-31
성지병원,54016,강원특별자치도 원주시 치악로 1828,강원특별자치도 원주시 개운동 417,37.344447,127.955178,2024-03-31
원주시시설관리공단,54017,,강원특별자치도 원주시 명륜동 851,37.329009,127.945113,2024-03-31
원주여자중학교,54018,,강원특별자치도 원주시 명륜동 205,37.338,127.945591,2024-03-31
